video_id,comment_id,parent_id,author_channel_id,author_display_name,text,like_count,reply_count,published_at,is_reply,niche
a8_h9f2LNrQ,UgzHLUHmN8fiBeChZNR4AaABAg,,UCwDT5EzDVgeqo7wWcFr6STg,@PrincessMarieSereguilla,i wish  jj is rich,9,0,2026-04-16T13:58:32Z,False,minecraft
qn2iECzLwlQ,UgwJ-kKPk_2IS_tIXgp4AaABAg,,UCU7ltnDbL2ksmnK2OAu2VXQ,@Raistarkig,New baik🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0,0,2026-04-30T17:07:27Z,False,minecraft
Ls0Hwgnmd6c,UgxRqhqZPS6Bg06fL6x4AaABAg,,UCWm-viNAvAlCAbGHzgUWo7A,@JunnieBuenaflor,Can u play Dead rails in your next roblox video pls?🚂🧟‍♂️🙏🏼,35,3,2025-05-01T10:53:22Z,False,minecraft
1nviig8HFuE,UgzHYSjDyZL2k7fsqZZ4AaABAg,,UCKiAQW-xrK6wj-QEi0YrtJQ,@BharatWaghela-o9n,Mujhe laga Durbin marega Minu ka Naam Liya to use bande ko,0,0,2026-05-04T09:27:33Z,False,minecraft
gLpnrVqLLys,Ugy_gMCyl3i9UXbns1N4AaABAg.AWXx6MTkUgwAWXxL1n8aAh,Ugy_gMCyl3i9UXbns1N4AaABAg,UCCK4r4mV1ZVP5YJRcMAy-dA,@manish-h7m3q,PlZzz PIN 📌 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻♥️♥️♥️♥️♥️ adi. Bhai,1,0,2026-05-08T07:33:53Z,True,minecraft
1nviig8HFuE,Ugz-CKk1eVmSWytSJ1Z4AaABAg,,UCksMlDoSu2JTy_m7OaDGvMA,@DeadShadow-kr4bh,Op 😅😅😅,1,0,2026-01-13T12:08:59Z,False,minecraft
_2jkon0w2zE,UgwIuMIfm9g046JDLdd4AaABAg.AW3MW9zMNPMAWGiDNJuTr9,UgwIuMIfm9g046JDLdd4AaABAg,UCM-a_DlH9PLxvgpc_x97a2A,@Teddy_Bear_Gamer,😮😮😮😮😮😮😮😮,1,0,2026-05-01T14:54:41Z,True,minecraft
qn2iECzLwlQ,UgxUXRiFoZFOREWAPgF4AaABAg,,UCSw7pDxOCPHomX1T4jZOcQw,@dhanrajrewatkar8893,– enjoy tumhare 2.8 ke likes Ho Gaye,0,0,2026-05-03T15:55:55Z,False,minecraft
ORU0ROkvwmg,Ugx2xCSiANA9p_4IWLx4AaABAg,,UCQShDFrcrlDDCnTli18RuLQ,@EduardoSantiago-m9g,shout awt po,0,0,2026-05-02T14:16:54Z,False,minecraft
NZb_IcyacS4,UgyxWPevsexcH9xv_QF4AaABAg,,UCtiGHK9kBUPGZoUFI6LsyYQ,@BenRash,I made a mobile idle game named MineCoreIdle. Do you think it sounds like something you’d play?,11,3,2026-02-14T16:30:24Z,False,minecraft
1To5x_fzNZs,UgxE_FShiBy_s958aad4AaABAg,,UCbyBQZiDl7dsc4Vudh9LgJQ,@DIVA-l9u,It's 00:9 but I'll always watch milo and Chip 😅,2,2,2026-04-25T23:09:25Z,False,minecraft
XKQU1eOZ4Is,UgxXaUjsZaNxbA_3FkB4AaABAg.AWINuNZTbjrAWIS8ZRZTNF,UgxXaUjsZaNxbA_3FkB4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,😊❤,0,0,2026-05-02T07:03:57Z,True,minecraft
vBnjF9wPyDY,UgzvqYITNkev2_OGcbR4AaABAg,,UC_cK8eBQr4MMo4zSlxOZZMA,@rajibkhanda1785,Minecraft khelne mein maja a Raha hoga Na bahut maja aata hai na bhai ek bar majak kar liya ab dusri bar maut ka Khel,0,0,2026-02-15T05:51:11Z,False,minecraft
PRsgv2EgpgI,UgxuM2LuJY45kh-HRet4AaABAg,,UCVU--7DEFK5G_IURazN-lJw,@kaanha-b3u,Vote for junkey and proBoiz  face reveal🎉🎉,130,3,2026-05-03T13:24:26Z,False,minecraft
XVmVCU_zY0Y,UgxqEkj_KQPQ5HttUup4AaABAg,,UCSNO92ECmVXNR3C7w0sIhyQ,@Lechatfr16,0:29 la France est reconnue !,51,1,2024-05-26T15:04:20Z,False,minecraft
NZb_IcyacS4,UgyxJroxsCoDibHiRxd4AaABAg.ATCELhYpLGNAWFCLvmnDTU,UgyxJroxsCoDibHiRxd4AaABAg,UCXMvXy0bqGsECQ7JfFUhLrQ,@SapnaKumari-q6e1v,224,0,0,2026-05-01T00:48:15Z,True,minecraft
1To5x_fzNZs,UgwxiiDvkoLb0gBGGtp4AaABAg.AW6vMlXFFk8AWC_vudpGIC,UgwxiiDvkoLb0gBGGtp4AaABAg,UCPAduQ6Y7hCmPSMZ5p9H1dw,@AlanaAllen-q4p5e,❤❤❤❤❤,0,0,2026-04-30T00:25:18Z,True,minecraft
PRsgv2EgpgI,UgzeSpPwNvUwVRXW6fd4AaABAg.AWLlTG77_LhAWM-LiWMrIW,UgzeSpPwNvUwVRXW6fd4AaABAg,UCtRl6uoUPimC3AChIfv0fwg,@oganimeedit-b1l,Ha ❤❤❤❤❤❤❤❤😮❤😮❤😮❤❤😮😮❤❤😮😮❤😮❤😮❤❤😮❤❤😮❤😮❤😮❤😮😮❤😮❤❤😮😮❤❤❤😮😮❤❤😮😮❤❤😮❤😮❤😮❤😮❤😮❤😮❤😮❤😮❤😮❤😮😮❤❤😮😮❤😮❤,0,0,2026-05-03T16:09:19Z,True,minecraft
NZb_IcyacS4,Ugx5mIISSI2hgaSkDc94AaABAg,,UC-VGjHyHC9XeMWRnX4IpU3w,@RukshanaKhan-x9o,Hello alpha kya tum dusra video banaa sakte ho,1,0,2026-03-30T17:37:38Z,False,minecraft
Ls0Hwgnmd6c,Ugz1Fx313hgqoJW0Zit4AaABAg.AHUJzA3jI9zAHWLTBT8En5,Ugz1Fx313hgqoJW0Zit4AaABAg,UCprlmqrQDvpEV62ERYEtDDQ,@anthonydoemah2796,5th,1,0,2025-04-29T20:44:04Z,True,minecraft
Ls0Hwgnmd6c,Ugzo_OnrqiRps9WM7494AaABAg,,UCARl-WAAtCJpBEHzR2nOTrw,@BaconProCJ7,"14:51 Mikey: ""JJ, forget the quest! He'll come after us next!  (Mikey spin his head) D:   !!!! We need to... Quit the quest 😭! Ahh, he's coming! AHHH, ahh ho oh!""",21,2,2025-04-30T05:56:36Z,False,minecraft
4Nb_99QFf-4,UgzAMS_RAhxHjvjwfuF4AaABAg,,UCuXl8uUyck04Oa59kCc50TQ,@Anti-zenos-x,"Ben 10 ❎ 
Naruto ✅ 9:36",7,0,2025-10-24T07:14:20Z,False,minecraft
XKQU1eOZ4Is,Ugx0aPDLmNDAnNkQ7l94AaABAg.AUudgbgZkSiAUwsq1PNcYP,Ugx0aPDLmNDAnNkQ7l94AaABAg,UChnGm3YaVSHMHZKLKsk6lRA,@قاسمعليالتلال,😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😢😢😢😢😢😢😢🎉😮,4,0,2026-03-29T16:12:02Z,True,minecraft
qn2iECzLwlQ,UgyndLYeBeJ6c624ybl4AaABAg,,UCpiWh5jIdYVCOuo5WJQs97Q,@SunitaGupta-ut8xg,Best face nahin dikh raha hai,0,0,2026-05-02T10:31:04Z,False,minecraft
XwsHVF4oG78,Ugym3zjqVtf1JcOyZsB4AaABAg,,UCWcIQjFAYaLr_jNgi8ixZrA,@katiemunnz2962,👇 Teem Jj 🎉🎉🎉🎉❤❤❤❤,0,0,2026-05-01T20:21:55Z,False,minecraft
1nviig8HFuE,UgwAX8QVBRwKXFIeqvh4AaABAg,,UCsILVLTcyPtAXc7_v7F1OwQ,@Shyampathak-l7s,भाई मुझे माइनक्राफ्ट बहुत पसंद है भाई मैं रोज आपकी वीडियो देखता हूं और आपकी सारी वीडियो देताहूं,1,0,2026-03-14T15:21:27Z,False,minecraft
XKQU1eOZ4Is,UgxajTHrknL6_vpNrzh4AaABAg,,UCvrm9xWwYVnSrJ2EJ7B0j8g,@janukathapa8823,😮😮😮😢heasot❤,2,1,2026-04-22T11:47:08Z,False,minecraft
Ls0Hwgnmd6c,Ugx6LN9pf3RAvp5CHO14AaABAg.AHTNoKXBX0BAHYOi6AKCDz,Ugx6LN9pf3RAvp5CHO14AaABAg,UCsEI5adc-cryRepXBumo2XA,@rowtherganimohamedmohideen9918,Me,2,0,2025-04-30T15:50:56Z,True,minecraft
XwsHVF4oG78,Ugw-YjEnLL1KKjlN3qR4AaABAg.AVqVT-ht6MFAWVJ9WpDwT4,Ugw-YjEnLL1KKjlN3qR4AaABAg,UCX9FAqd7O2Aqwgy05eSRdDg,@mintotos3807,Nooooo you will,0,0,2026-05-07T06:55:34Z,True,minecraft
gLpnrVqLLys,UgwKT9lwoNfVequfVn54AaABAg,,UCm4eLbvKzHghHojC4ZbF8AA,@poojasaxena7922,Bigest fan bhai,0,0,2026-05-09T09:54:34Z,False,minecraft
1To5x_fzNZs,UgzOItKcF1kGHbrj-fV4AaABAg,,UCn-ZtPSXfSq1nIWfr8zciig,@alysewest7003,67 chrah out 🧟‍♂🧛🏿🧝‍♀🧙🏻‍♂🦹🏿‍♂🤴🏿,0,0,2026-04-26T01:27:39Z,False,minecraft
XKQU1eOZ4Is,UgxR6_UhFjcugB5MSex4AaABAg,,UCS2JBNp5KzxUaSI-5Mibzgw,@Arhsher,12:11,3,1,2026-03-29T06:10:56Z,False,minecraft
Ls0Hwgnmd6c,UgxI-DXjGcMoXgsmPHN4AaABAg.AHeCqczU3-KAOp8yFd0TX4,UgxI-DXjGcMoXgsmPHN4AaABAg,UCge6odUGfHVylbcAzlUAtOA,@keiarts1415,•.•,0,0,2025-10-28T12:59:25Z,True,minecraft
vBnjF9wPyDY,Ugw62-bV-9d4LpnZWEJ4AaABAg,,UCU0N2fGoyhMWawkycD-PaQQ,@RojinaBibi-f1k,Carry tube face reveal kab karoge😊😊 mujhko dekhna hai❤❤❤,1,0,2026-02-15T12:05:21Z,False,minecraft
XwsHVF4oG78,UgxQsjuDlaVFx4Obnu14AaABAg,,UCr7YMa1-vfZqHz4k7j5c61A,@jessavicoy9593,i m done sub and like now can i join,1,0,2026-04-23T16:10:32Z,False,minecraft
cM9Cnc-VXJY,UgwemvvWYI20X3oujq54AaABAg,,UC8GDMSJfIYlvvS7DCEzw2mg,@pankajtiwaritiwari5788,Carry tu Minecraft batana ki kaise Minecraft ko Bina Paisa ka download Karen,0,0,2026-03-31T04:23:50Z,False,minecraft
qn2iECzLwlQ,Ugzec5avrVhjDu8ZB6l4AaABAg,,UCaqI7Tt9A6eVM0mHoDrVUkw,@YD_PRO_EDITER,*Yooo bhaiya main apko apki starting se dekh raha hoon and main itna  time se support kr raha hoon and krunga*,1,0,2026-04-30T11:57:50Z,False,minecraft
gLpnrVqLLys,Ugyzsw7V6IqSVdnCQsZ4AaABAg,,UCFILlxJ8B0z0TtCs1cM_WaA,@assamrailfan_09,0:16 moja mila😂,0,0,2026-05-11T06:03:43Z,False,minecraft
XKQU1eOZ4Is,UgyGCOD8I-BFtG8Mt9x4AaABAg.AUtVqvLTkTMAUtbWD5fUxU,UgyGCOD8I-BFtG8Mt9x4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,❤,0,0,2026-03-28T09:42:55Z,True,minecraft
_6i5Q10vOcs,Ugzk7IWDK8OB2wGzks94AaABAg.AWcozDmHlbKAWcs0fwTX10,Ugzk7IWDK8OB2wGzks94AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,❤,0,0,2026-05-10T14:42:52Z,True,minecraft
gLpnrVqLLys,UgytNWW58G39z9YXle94AaABAg.AWYCz6VacieAWYDkhRMUuU,UgytNWW58G39z9YXle94AaABAg,UCxm-rmArnUkNc-Lpf5s6X8g,@AdiSpot,nahi 😞,0,0,2026-05-08T10:06:05Z,True,minecraft
D_InNOiffSE,UgwbFvBXbWUzYFLBedh4AaABAg.AWhJKa7dQ7sAWhR1AAp70y,UgwbFvBXbWUzYFLBedh4AaABAg,UCSJmMf9eepiIKxms1qH4W_Q,@MDBashar-q2d,এই তোর নাম কিরে,0,0,2026-05-12T09:14:28Z,True,minecraft
XKQU1eOZ4Is,UgyHYrwwNgCcUzjpjlp4AaABAg,,UCVUp6-Tad2HN8ioy_RInclQ,@sonyamanise5063,☠️💀☠️💀👿😈 Raja dunia terkaji bumi Minecraft👿👿😈🤬😡👑👑👑 Ras terkuat di bumi,0,1,2026-05-10T11:32:43Z,False,minecraft
PRsgv2EgpgI,UgxuM2LuJY45kh-HRet4AaABAg.AWLhU8YCanxAWQbG6FPnHQ,UgxuM2LuJY45kh-HRet4AaABAg,UClomg1b0iWsrNdAXDc4BG8Q,@aadityachaudhary2160,10:23 😊,0,0,2026-05-05T11:06:18Z,True,minecraft
HEOnyIw2nb8,UgycsDqwIzh6BNhZliF4AaABAg,,UC3DXa2UMDXIffrQSbhqFS3w,@Jowanne1948,Carrie is rolling a round,2,1,2026-04-15T10:13:49Z,False,minecraft
cM9Cnc-VXJY,UgzOrwsnjVbnLtuhEj14AaABAg,,UCau9TrjkixD5KxuPEf0mdDQ,@NeerajKumar-i9g5h,Bhai mujhe bhi Apne Sath world khila Lo Main Akela khelta hun Minecraft Shaurya,1,0,2026-04-06T02:05:20Z,False,minecraft
1nviig8HFuE,UgyRgvYbcL-0-XDdcb14AaABAg,,UCSG7yTTugwzniTcGJ0-jYfA,@RajshPandey-v6z,Durbin ka bahut mast rap hai,0,0,2026-01-13T14:32:03Z,False,minecraft
gLpnrVqLLys,UgwbtGT6LYYbPXriEnR4AaABAg,,UC6u6rABItUIH-g1f4tefzjw,@YogeshMahato-z8k,Love     you       adi    Bhai      ma      bht         bdha     fan      hu,2,0,2026-05-09T06:23:20Z,False,minecraft
1nviig8HFuE,UgwkPZOPWgjMsFZrF-14AaABAg.ARvmhJ3ziLWARwzB7WPROY,UgwkPZOPWgjMsFZrF-14AaABAg,UC1TnfPzYYLY9hAuJLgjh3Lg,@MANOJKUMAR-ce8xk,Carry Badmash main aapki shaadi video dekhta hun mere ko kuchh de do,0,0,2026-01-14T03:33:18Z,True,minecraft
4Nb_99QFf-4,Ugw_t1FkaYLP_LoLdT14AaABAg,,UCGKGUlyjZfUhg0rB4GwRQTQ,@RaiStar_1-R9e,Happy Birthday carry badmos😂😂❤❤❤,0,0,2025-03-20T14:10:54Z,False,minecraft
XwsHVF4oG78,UgyA9WbTNoqs8fkCYvJ4AaABAg,,UCaz4gwG13NRZ5ztKkajgREA,@mumflow,Team jj😂😂😂😂😂😂😂😂😂😂😂😂😂,4,0,2026-04-19T18:05:47Z,False,minecraft
XVmVCU_zY0Y,Ugydktx4zCVEY9JKQ654AaABAg,,UCKD95e6AbsKKQjdq7ro2Rbg,@angrymarshmallows5489,Just wanted to say I'm fine with how the mob vote is it's perfect,1,0,2024-05-27T18:11:45Z,False,minecraft
XwsHVF4oG78,UgzCfqo-ca5pl8RKCDB4AaABAg,,UCuChXF9Camf5x2-CsrQQ3kQ,@DianagraceDusag,Team Jj,6,1,2026-04-17T00:11:39Z,False,minecraft
gLpnrVqLLys,UgyDta-DNxucQxvy0qF4AaABAg,,UCk5XDij84m3TDeaM4yOR8xw,@BanaShree-k2t,Big fan  Adispot ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,0,0,2026-05-08T07:32:18Z,False,minecraft
xyyt2MTdHJA,Ugwh7u8X3E_IvXCiDHJ4AaABAg.AVjP-73PKvtAVjvU2LrUJB,Ugwh7u8X3E_IvXCiDHJ4AaABAg,UC1uYhB8Wkm3WRuto3FlMIQw,@KanchanKoushal-p6i,Tu to bahut badhiya hai re,2,0,2026-04-18T11:56:23Z,True,minecraft
XKQU1eOZ4Is,UgzxS1ewGpbUTIU7Bqt4AaABAg.AUudrMjVcIjAV-uHA0Z_x_,UgzxS1ewGpbUTIU7Bqt4AaABAg,UCQlcnb_UajfZcL1N6b-0WuA,@gangaphagami1992,😂😂😡☠️☠️☠️😮👊👊👊🤣,0,0,2026-03-31T05:41:34Z,True,minecraft
1nviig8HFuE,UgwwUl2D0dTvFFvbAL14AaABAg,,UCAa5H2GwaPEbc7MZvJdTrJg,@Avay.Rajbanshi,Op video carry bhai ❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,5,0,2026-01-13T12:04:50Z,False,minecraft
a8_h9f2LNrQ,UgzddQQ5UCYYyaQlNy14AaABAg,,UCc0B3DJ3C3W_ZfeXEzGKE5Q,@Ambily_e7b,ILove JJ,3,0,2026-04-21T07:30:12Z,False,minecraft
cM9Cnc-VXJY,UgxTTgHXPOZT14IkDIV4AaABAg,,UCox3VaBuu4gL729NRHbOw6g,@newgopalBengali,Dam ha to 100 days survive karka dek obi hadcorema horr ma,0,0,2026-01-08T13:41:05Z,False,minecraft
D_InNOiffSE,UgxoHNPMFMLUK4Lu6Sl4AaABAg,,UCMURbXUnIde5DfVGvIq-TzQ,@RejaulMondal-m3n,Rich bleger,2,0,2026-05-12T08:15:38Z,False,minecraft
PRsgv2EgpgI,Ugzg8mPg2KdOHmdbQDN4AaABAg.AWNauP8FfcMAWNb7EVzpq_,Ugzg8mPg2KdOHmdbQDN4AaABAg,UCnJa-KS2q7rshD7Nm47J5KA,@ChandaKhatoon-w2u,Please  reply,0,0,2026-05-04T07:07:22Z,True,minecraft
ORU0ROkvwmg,UgzDfw9kkRZmEjf2FQB4AaABAg,,UC_R1iLxjMgtkyqLO9elTYYQ,@David-i7n1l,Second po 🎉🎉,7,0,2026-05-01T02:02:06Z,False,minecraft
_2jkon0w2zE,UgwzhAMZ6YfNWSlJuqR4AaABAg.AW1GR6Qml09AW28mV6cOdT,UgwzhAMZ6YfNWSlJuqR4AaABAg,UCi0fBqLErOcN_ToDDOwTZiw,@EnthusiasticSalmon1,in his server we voted for the outro ❤🎉,2,0,2026-04-25T23:06:56Z,True,minecraft
XVmVCU_zY0Y,Ugx_XZR45ws5LxJFvl94AaABAg.A3uPwLcRkdWA3u_EmJKPaU,Ugx_XZR45ws5LxJFvl94AaABAg,UCEKFwGjXJIwolmeO2Sq93Jw,@zencraft69,Yes...,0,0,2024-05-26T16:34:40Z,True,minecraft
XKQU1eOZ4Is,Ugx0aPDLmNDAnNkQ7l94AaABAg.AUudgbgZkSiAUwJrMBjZAL,Ugx0aPDLmNDAnNkQ7l94AaABAg,UCr3rZdt7XAeZtv2OqnvBMwQ,@danerdashty2368,😮😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉❤❤❤❤❤❤❤❤❤❤,7,0,2026-03-29T10:57:38Z,True,minecraft
qn2iECzLwlQ,Ugzs9J4ufHjY7f6jCuh4AaABAg,,UCI5CW3Ml684DINs3XHy5eJQ,@Mireshortff,You for copyright video you are for copyright video  you for copyright with you yah wala video pahle bhi dekh liya tha maine,0,0,2026-04-30T12:09:50Z,False,minecraft
1To5x_fzNZs,UgzHZMTSnZhpiJrSOOl4AaABAg,,UCjxjLxru3wCk30wX-rn5rqw,@sudhasabi3997,Can you come to roblox to play with me on 28 April 5:10,0,0,2026-04-28T11:33:07Z,False,minecraft
gLpnrVqLLys,Ugxlzh2Uy2SJYFqwIX94AaABAg,,UCnraT_XOSJBF9XRsGVvcLmA,@Kibitzerff,Adi ma tumara big fan hu ❤❤❤❤❤❤❤❤❤😊😊😊😊😊,0,0,2026-05-08T15:42:48Z,False,minecraft
NZb_IcyacS4,UgxEm8ers4Qgu7FL8jt4AaABAg.ATCwAURREUDATPvjDzEyhV,UgxEm8ers4Qgu7FL8jt4AaABAg,UCbIH8fu2rp1SWDBxFhAz1aQ,@VaijeshModi-e2j,"2,21",0,0,2026-02-19T15:11:45Z,True,minecraft
ORU0ROkvwmg,Ugy4FvaiVrJ0x9UMpnZ4AaABAg,,UCFaem1oDuZn71S8v8EMniug,@JhairosGonzaga-g9w9g,❤❤❤❤❤❤❤😊,2,0,2026-05-01T02:03:57Z,False,minecraft
1To5x_fzNZs,UgxDbqxEqmV2AhVyQ9B4AaABAg.AW28euXY_c4AW38F6yuLHP,UgxDbqxEqmV2AhVyQ9B4AaABAg,UCh7sNM5WGE4EZ15kRJZ7FvQ,@LwaziMasango-y3i,Military is the goat 😅,0,0,2026-04-26T08:21:29Z,True,minecraft
1To5x_fzNZs,UgzEzMvU7-mDs1Ob-aZ4AaABAg,,UCnWS0MCnaeZefsC_kVUgIhg,@florencenyuthe496,Milo cares abaut him self say yes to agre or say no to disagre with me,0,0,2026-04-26T16:30:27Z,False,minecraft
_6i5Q10vOcs,UgyFf17OQ7G2sAyw9ld4AaABAg.AWgKMHqvn9qAWgWSBUMNtF,UgyFf17OQ7G2sAyw9ld4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,❤😊,0,0,2026-05-12T00:42:36Z,True,minecraft
1To5x_fzNZs,UgxF6J-RggQYGMJON594AaABAg,,UCUG_3LE_jvkcMBEoq8z95Rg,@aliyasayamk2669,hahaha Milo wanted a Tank made out of Marshmallows 😂,0,0,2026-04-27T02:55:10Z,False,minecraft
XKQU1eOZ4Is,Ugxx9OFDXJ78-hpAaSt4AaABAg.AUk49JGswMVAUk9xAqbtLC,Ugxx9OFDXJ78-hpAaSt4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,😊❤,0,0,2026-03-24T17:40:10Z,True,minecraft
xyyt2MTdHJA,Ugzff2E6RDjilp_f_Q14AaABAg,,UCWQrFalpJIYqfBPRqXttLfQ,@subhitathakur7348,😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉🎉🎉,0,0,2026-04-25T06:11:16Z,False,minecraft
_2jkon0w2zE,UgxfRMXx7iruH4nIfrZ4AaABAg.AW1C35XxvcqAW2Bb_qxnf_,UgxfRMXx7iruH4nIfrZ4AaABAg,UCfIOGDJNVyEjTjl6EA1DScA,@Blueguest-h2u5w,oh yeah this is a banger 50:23,0,0,2026-04-25T23:31:40Z,True,minecraft
XwsHVF4oG78,UgycqsBNXdl24eF3N4F4AaABAg.AVmGIjUsks_AW2vgUXdveK,UgycqsBNXdl24eF3N4F4AaABAg,UC2aUVZJ70ZQcRq_k9ok31hg,@steveblancquaert6233,Dat is goed in Engels niet Nederlands,0,0,2026-04-26T06:23:02Z,True,minecraft
gLpnrVqLLys,Ugw1uzRyqeN4I7_wkYh4AaABAg,,UCo3kTpyEdGmoxDYEhTRdokA,@Shaurya9337,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,0,2026-05-08T07:39:07Z,False,minecraft
NZb_IcyacS4,UgxV_tzMYEVPFmh4m6h4AaABAg,,UCo8lGH5Pacz5zZWAh8UcKoA,@durutogaming,Alpha bhai me aap ka bohat bada fan hu,2,1,2026-02-14T13:31:53Z,False,minecraft
_2jkon0w2zE,UgzKiHtyS8MRgrciOON4AaABAg.AW1ahyozrqDAW3OgqSeoNb,UgzKiHtyS8MRgrciOON4AaABAg,UC2jenddB7Xqww-jH3g6KlNA,@JaneLeong-kq7vx,Sea eater arm,0,0,2026-04-26T10:45:13Z,True,minecraft
1To5x_fzNZs,UgzMOuFpl5c41Lel37d4AaABAg,,UCeixkB7wXfsOvnMpTWis3aA,@KaidenKnezek,The military will win,0,0,2026-04-26T00:26:45Z,False,minecraft
_2jkon0w2zE,UgzKiHtyS8MRgrciOON4AaABAg,,UCbFBJQtB2lVEmqNxF5bW3GQ,@matt23qwestudios56,Wouldn't it be the sea drinker 😂😂😂 0:07,25,5,2026-04-25T18:00:29Z,False,minecraft
XwsHVF4oG78,UgwfjOtKSwjnzt5mrr94AaABAg.AVgV8NKb3NHAWHdMlj_9jm,UgwfjOtKSwjnzt5mrr94AaABAg,UClktV_o5X1v2MybbP_7EwDw,@jenniferrichards9824,❤,0,0,2026-05-01T23:31:31Z,True,minecraft
ORU0ROkvwmg,UgxzjfCvA2Gu3C_5K5R4AaABAg,,UCNxw8pqbDANadaBaNqkyfgA,@Genelyn-q5h,10,0,0,2026-05-01T03:11:36Z,False,minecraft
vBnjF9wPyDY,UgzDlQZiY438mgLfDsZ4AaABAg,,UCLTY-5VVC4wiSSv7eOP5Bdw,@DeeprajChakraborty-r3k,Doorbun day by day 📈🌚🌚,0,0,2026-02-14T11:17:35Z,False,minecraft
NZb_IcyacS4,UgzMxO11diXOi0mG4xZ4AaABAg.ATCGHCJCJfnATCL0XFNt6I,UgzMxO11diXOi0mG4xZ4AaABAg,UCE0igbPLFB3yn_TNlo1ah6w,@JarinabegamJarinabegam-d5e,2+24😂😂😂😂😂❤❤❤❤❤❤,0,0,2026-02-14T08:32:04Z,True,minecraft
PRsgv2EgpgI,Ugz_NtMCzxS1469yMTN4AaABAg.AWLfzCi10gqAWLymeQwqa7,Ugz_NtMCzxS1469yMTN4AaABAg,UCUa4fmLcs0wOAZIxIZw4WjQ,@sabaansari1369,Ye kabhi face reveal nahi karenge 😂😂😂,7,0,2026-05-03T15:55:39Z,True,minecraft
PRsgv2EgpgI,UgwMkbu2FP2AC_EQRqV4AaABAg,,UCzta45buxjyNN-vk8He5Lhg,@moonlight_priya13,Ara junkeyy tum mere comment ka reply kyu nahi dete Ho ? ☹️,0,0,2026-05-06T13:13:42Z,False,minecraft
4Nb_99QFf-4,UgwpLaA1RTHF_1T_rh14AaABAg,,UClPEpmq4pen8J-tacOhUBkg,@anubis-q7d,Happy birthday 🎉🎉 vote for jethiya,10,0,2025-03-20T13:29:08Z,False,minecraft
XwsHVF4oG78,UgzAi3qa8QKrCvVSSDh4AaABAg,,UC855W-ifb_QtZz3E7rl_1FQ,@RamonMacinas,Team. JJ❤,1,0,2026-04-22T04:19:43Z,False,minecraft
cM9Cnc-VXJY,UgzQA_V1EMSpjkMC5ap4AaABAg,,UC9no0Q1IdsJ-riQ_V2LNUUQ,@himankkhatarPal,Carry Bhai sab ko chuma denge comment PE jitne like ayge utni baar bhaiya chuma denge,1,0,2026-01-08T14:47:59Z,False,minecraft
_6i5Q10vOcs,UgwXcw4Qjnx20r-SwTl4AaABAg.AWa_1CwZSamAWaczdi58We,UgwXcw4Qjnx20r-SwTl4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,😊❤,0,0,2026-05-09T17:53:02Z,True,minecraft
gLpnrVqLLys,UgyLnkpBfZ4Jryx5uPt4AaABAg,,UCy8WiT5wpX1zQ-k1PZpFk-A,@NavidKadari,Bechara prank Ho Gaya abe diamond wala direct challenge kar leta direct diamond Mil jata per ek ek karke karna hai ek ek karke karna hai ab kar majduri,8,0,2026-05-08T14:00:26Z,False,minecraft
vBnjF9wPyDY,UgyxCw-WCmJpilWm7R94AaABAg.ATCa1rjIMzGATETUKGJyiG,UgyxCw-WCmJpilWm7R94AaABAg,UC4Q7xiJ661OI46LYFeKsPcw,@RabiaBasri-c8h,Me too and my siblings and my cousin,0,0,2026-02-15T04:24:31Z,True,minecraft
_2jkon0w2zE,UgxfRMXx7iruH4nIfrZ4AaABAg,,UCKJQic10ndwDswtM8cmx7Ag,@SaiRuthikPlayz,00:00 ALREADY A BANGERR,48,5,2026-04-25T14:16:19Z,False,minecraft
NZb_IcyacS4,UgwZVXEF3LrD6p07uCx4AaABAg.ATKO7P08_BGAUDUdWVwxvS,UgwZVXEF3LrD6p07uCx4AaABAg,UCrMeUOw0pjcCbUZPQO2YgtQ,@BapigamkakGamkak,Hii I am big big fan ❤❤,3,0,2026-03-11T15:46:48Z,True,minecraft
